"name","url","position"
"ランプライトブックスホテル札幌","https://travel.rakuten.co.jp/HOTEL/182617/182617.html?l-id=hotelList_20_182617","276"
"ホテルノイシュロス小樽","https://travel.rakuten.co.jp/HOTEL/20682/20682.html?l-id=hotelList_21_20682","277"
"クインテッサホテル札幌","https://travel.rakuten.co.jp/HOTEL/410/410.html?l-id=hotelList_22_410","278"
"北見天然温泉「旅人の湯」ホテルルートイン北見大通西","https://travel.rakuten.co.jp/HOTEL/51218/51218.html?l-id=hotelList_23_51218","279"
"Ｒ＆Ｂホテル札幌北３西２","https://travel.rakuten.co.jp/HOTEL/18175/18175.html?l-id=hotelList_24_18175","280"
"羅臼の宿　まるみ","https://travel.rakuten.co.jp/HOTEL/16748/16748.html?l-id=hotelList_25_16748","281"
"登別温泉　ホテル　まほろば","https://travel.rakuten.co.jp/HOTEL/12568/12568.html?l-id=hotelList_26_12568","282"
"ホテル大将","https://travel.rakuten.co.jp/HOTEL/9505/9505.html?l-id=hotelList_27_9505","283"
"Ｃｏｚｙ　Ｉｎｎ　ＯＴＡＲＵ","https://travel.rakuten.co.jp/HOTEL/178636/178636.html?l-id=hotelList_28_178636","284"
"登別温泉郷　滝乃家","https://travel.rakuten.co.jp/HOTEL/72815/72815.html?l-id=hotelList_29_72815","285"
"心のリゾート　海の別邸ふる川","https://travel.rakuten.co.jp/HOTEL/109022/109022.html?l-id=hotelList_30_109022","286"
"ＶＩＬＬＡ　ＫＯＳＨＩＤＯ　ＫＯＴＯＮＩ","https://travel.rakuten.co.jp/HOTEL/179324/179324.html?l-id=hotelList_31_179324","287"
"天然温泉ホテルリブマックスＰＲＥＭＩＵＭ札幌大通公園","https://travel.rakuten.co.jp/HOTEL/182192/182192.html?l-id=hotelList_32_182192","288"
"きたゆざわ　森のソラニワ","https://travel.rakuten.co.jp/HOTEL/18832/18832.html?l-id=hotelList_ad_L000002704_1_18832","289"
"札幌エクセルホテル東急","https://travel.rakuten.co.jp/HOTEL/502/502.html?l-id=hotelList_ad_L000002704_2_502","290"
"ＡＮＡホリデイ・イン札幌すすきの","https://travel.rakuten.co.jp/HOTEL/585/585.html?l-id=hotelList_3_585","291"
"静内エクリプスホテル","https://travel.rakuten.co.jp/HOTEL/145283/145283.html?l-id=hotelList_4_145283","292"
"ホテルエリアワン釧路（ＨＯＴＥＬ　Ａｒｅａｏｎｅ）","https://travel.rakuten.co.jp/HOTEL/67238/67238.html?l-id=hotelList_5_67238","293"
"スーパーホテル北見","https://travel.rakuten.co.jp/HOTEL/70878/70878.html?l-id=hotelList_6_70878","294"
"天然温泉　拓聖の湯　スーパーホテルＰｒｅｍｉｅｒ帯広駅前","https://travel.rakuten.co.jp/HOTEL/173059/173059.html?l-id=hotelList_7_173059","295"
"函館天然温泉ルートイングランティア函館駅前","https://travel.rakuten.co.jp/HOTEL/39297/39297.html?l-id=hotelList_8_39297","296"
"割烹旅館　若松","https://travel.rakuten.co.jp/HOTEL/182122/182122.html?l-id=hotelList_9_182122","297"
"登別温泉　御やど清水屋","https://travel.rakuten.co.jp/HOTEL/9535/9535.html?l-id=hotelList_10_9535","298"
"阿寒湖畔温泉　ホテル阿寒湖荘","https://travel.rakuten.co.jp/HOTEL/7899/7899.html?l-id=hotelList_11_7899","299"
"ホテルリブマックス札幌すすきの","https://travel.rakuten.co.jp/HOTEL/172012/172012.html?l-id=hotelList_12_172012","300"
"稚内グランドホテル","https://travel.rakuten.co.jp/HOTEL/51633/51633.html?l-id=hotelList_13_51633","301"
"ホテルアクシアイン札幌すすきの","https://travel.rakuten.co.jp/HOTEL/160742/160742.html?l-id=hotelList_14_160742","302"
"ニセコ昆布温泉　ホテル甘露の森","https://travel.rakuten.co.jp/HOTEL/20092/20092.html?l-id=hotelList_15_20092","303"
"ホテルパールシティ札幌","https://travel.rakuten.co.jp/HOTEL/4685/4685.html?l-id=hotelList_16_4685","304"
"ＨＯＴＥＬ　ＴＲＵＮＫ　ＷＡＫＫＡＮＡＩ","https://travel.rakuten.co.jp/HOTEL/181818/181818.html?l-id=hotelList_17_181818","305"
"定山渓鶴雅リゾートスパ森の謌","https://travel.rakuten.co.jp/HOTEL/107757/107757.html?l-id=hotelList_18_107757","306"
"函館天然温泉ルートイングランティア函館五稜郭","https://travel.rakuten.co.jp/HOTEL/72735/72735.html?l-id=hotelList_19_72735","307"
"ホテル札幌ガーデンパレス","https://travel.rakuten.co.jp/HOTEL/8908/8908.html?l-id=hotelList_20_8908","308"
"千歳第一ホテル","https://travel.rakuten.co.jp/HOTEL/9667/9667.html?l-id=hotelList_21_9667","309"
"富良野リゾートホテル　エーデルヴェルメ","https://travel.rakuten.co.jp/HOTEL/16240/16240.html?l-id=hotelList_22_16240","310"
"登別温泉　滝乃家別館　玉乃湯","https://travel.rakuten.co.jp/HOTEL/41141/41141.html?l-id=hotelList_23_41141","311"
"しこつ湖　鶴雅別荘　碧の座","https://travel.rakuten.co.jp/HOTEL/172249/172249.html?l-id=hotelList_24_172249","312"
"星野リゾート　リゾナーレトマム","https://travel.rakuten.co.jp/HOTEL/153196/153196.html?l-id=hotelList_25_153196","313"
"天然温泉　漁火の湯　スーパーホテル函館","https://travel.rakuten.co.jp/HOTEL/69326/69326.html?l-id=hotelList_26_69326","314"
"陶灯りの宿　らうす第一ホテル","https://travel.rakuten.co.jp/HOTEL/67493/67493.html?l-id=hotelList_27_67493","315"
"網走湖畔温泉　ホテル網走湖荘","https://travel.rakuten.co.jp/HOTEL/50123/50123.html?l-id=hotelList_28_50123","316"
"翠山亭倶楽部定山渓","https://travel.rakuten.co.jp/HOTEL/108130/108130.html?l-id=hotelList_29_108130","317"
"アパホテル〈ＴＫＰ札幌駅北口〉ＥＸＣＥＬＬＥＮＴ","https://travel.rakuten.co.jp/HOTEL/934/934.html?l-id=hotelList_30_934","318"
"レンブラントスタイル札幌","https://travel.rakuten.co.jp/HOTEL/172505/172505.html?l-id=hotelList_31_172505","319"
"グリーンピア大沼","https://travel.rakuten.co.jp/HOTEL/53397/53397.html?l-id=hotelList_32_53397","320"
"きたゆざわ　森のソラニワ","https://travel.rakuten.co.jp/HOTEL/18832/18832.html?l-id=hotelList_ad_L000002704_1_18832","321"
"札幌エクセルホテル東急","https://travel.rakuten.co.jp/HOTEL/502/502.html?l-id=hotelList_ad_L000002704_2_502","322"
"ホテル三浦華園","https://travel.rakuten.co.jp/HOTEL/12600/12600.html?l-id=hotelList_3_12600","323"
"天然モール温泉　ホテルルートイン帯広駅前","https://travel.rakuten.co.jp/HOTEL/17944/17944.html?l-id=hotelList_4_17944","324"
"ＨＡＫＯＤＡＴＥ　男爵倶楽部　ＨＯＴＥＬ＆ＲＥＳＯＲＴＳ","https://travel.rakuten.co.jp/HOTEL/56773/56773.html?l-id=hotelList_5_56773","325"
"フラノ寶亭留","https://travel.rakuten.co.jp/HOTEL/64540/64540.html?l-id=hotelList_6_64540","326"
"ＡＮＡクラウンプラザホテル釧路","https://travel.rakuten.co.jp/HOTEL/891/891.html?l-id=hotelList_7_891","327"
"ハイランドふらの","https://travel.rakuten.co.jp/HOTEL/69358/69358.html?l-id=hotelList_8_69358","328"
"函館大沼プリンスホテル","https://travel.rakuten.co.jp/HOTEL/9561/9561.html?l-id=hotelList_9_9561","329"
"琴似グリーンホテル","https://travel.rakuten.co.jp/HOTEL/2908/2908.html?l-id=hotelList_10_2908","330"
"ランドーホテル札幌スイーツ","https://travel.rakuten.co.jp/HOTEL/176934/176934.html?l-id=hotelList_11_176934","331"
"ニセコノーザンリゾート・アンヌプリ","https://travel.rakuten.co.jp/HOTEL/20219/20219.html?l-id=hotelList_12_20219","332"
"ＳＡＮ　ＧＲＡＮ　ＨＯＴＥＬ　札幌大通公園","https://travel.rakuten.co.jp/HOTEL/183903/183903.html?l-id=hotelList_13_183903","333"
"ホテルクレッセント旭川","https://travel.rakuten.co.jp/HOTEL/4652/4652.html?l-id=hotelList_14_4652","334"
"定山渓温泉　章月グランドホテル","https://travel.rakuten.co.jp/HOTEL/2911/2911.html?l-id=hotelList_15_2911","335"
"イーストハーバーホテル","https://travel.rakuten.co.jp/HOTEL/167860/167860.html?l-id=hotelList_16_167860","336"
"ラビスタ大雪山（共立リゾート）","https://travel.rakuten.co.jp/HOTEL/66785/66785.html?l-id=hotelList_17_66785","337"
"湯宿　だいいち","https://travel.rakuten.co.jp/HOTEL/45111/45111.html?l-id=hotelList_18_45111","338"
"アパホテル＜札幌＞","https://travel.rakuten.co.jp/HOTEL/16008/16008.html?l-id=hotelList_19_16008","339"
"函館・湯の川温泉　ＫＫＲはこだて（国家公務員共済組合連合会湯の川保養所）","https://travel.rakuten.co.jp/HOTEL/40365/40365.html?l-id=hotelList_20_40365","340"
"稚内声問温泉　ホテルめぐま","https://travel.rakuten.co.jp/HOTEL/78082/78082.html?l-id=hotelList_21_78082","341"
"支笏湖第一寶亭留　翠山亭","https://travel.rakuten.co.jp/HOTEL/16750/16750.html?l-id=hotelList_22_16750","342"
"ホテルクラッセステイ千歳","https://travel.rakuten.co.jp/HOTEL/182603/182603.html?l-id=hotelList_23_182603","343"
"Ｔマークシティホテル札幌","https://travel.rakuten.co.jp/HOTEL/147901/147901.html?l-id=hotelList_24_147901","344"
"第二プリンスホテル　室蘭ビュー","https://travel.rakuten.co.jp/HOTEL/70826/70826.html?l-id=hotelList_25_70826","345"
"紋別セントラルホテル","https://travel.rakuten.co.jp/HOTEL/863/863.html?l-id=hotelList_26_863","346"
"ワン・ニセコ・リゾート・タワーズ","https://travel.rakuten.co.jp/HOTEL/141079/141079.html?l-id=hotelList_27_141079","347"
"湯の川温泉　湯元啄木亭","https://travel.rakuten.co.jp/HOTEL/5503/5503.html?l-id=hotelList_28_5503","348"
"ＨａｋｏＢＡ　函館　ｂｙ　ＴＨＥ　ＳＨＡＲＥ　ＨＯＴＥＬＳ","https://travel.rakuten.co.jp/HOTEL/161213/161213.html?l-id=hotelList_29_161213","349"
"十勝岳温泉　凌雲閣","https://travel.rakuten.co.jp/HOTEL/79494/79494.html?l-id=hotelList_30_79494","350"
"ホテルルートイン釧路駅前","https://travel.rakuten.co.jp/HOTEL/67485/67485.html?l-id=hotelList_31_67485","351"
"ベッセルイン札幌中島公園（すすきの徒歩圏内）","https://travel.rakuten.co.jp/HOTEL/139991/139991.html?l-id=hotelList_32_139991","352"
"きたゆざわ　森のソラニワ","https://travel.rakuten.co.jp/HOTEL/18832/18832.html?l-id=hotelList_ad_L000002704_1_18832","353"
"札幌エクセルホテル東急","https://travel.rakuten.co.jp/HOTEL/502/502.html?l-id=hotelList_ad_L000002704_2_502","354"
"阿寒湖温泉　あかん鶴雅別荘鄙の座","https://travel.rakuten.co.jp/HOTEL/37362/37362.html?l-id=hotelList_3_37362","355"
"屈斜路プリンスホテル","https://travel.rakuten.co.jp/HOTEL/15401/15401.html?l-id=hotelList_4_15401","356"
"岩見沢ホテル５条","https://travel.rakuten.co.jp/HOTEL/135407/135407.html?l-id=hotelList_5_135407","357"
"スワンキーホテル・オートモ","https://travel.rakuten.co.jp/HOTEL/8295/8295.html?l-id=hotelList_6_8295","358"
"ホテルニューバジェット札幌","https://travel.rakuten.co.jp/HOTEL/5253/5253.html?l-id=hotelList_7_5253","359"
"ホテル　アネックス　イン","https://travel.rakuten.co.jp/HOTEL/44108/44108.html?l-id=hotelList_8_44108","360"
"層雲閣","https://travel.rakuten.co.jp/HOTEL/52319/52319.html?l-id=hotelList_9_52319","361"
"ホテルウィングインターナショナル千歳","https://travel.rakuten.co.jp/HOTEL/4827/4827.html?l-id=hotelList_10_4827","362"
"ホテルマイステイズ札幌中島公園別館","https://travel.rakuten.co.jp/HOTEL/145361/145361.html?l-id=hotelList_11_145361","363"
"ホテルパコジュニア北見","https://travel.rakuten.co.jp/HOTEL/50748/50748.html?l-id=hotelList_12_50748","364"
"ログホテル　メープルロッジ","https://travel.rakuten.co.jp/HOTEL/160837/160837.html?l-id=hotelList_13_160837","365"
"しまのやど　れぶんしり＜礼文島＞","https://travel.rakuten.co.jp/HOTEL/177454/177454.html?l-id=hotelList_14_177454","366"
"グランドホテル藤花","https://travel.rakuten.co.jp/HOTEL/147138/147138.html?l-id=hotelList_15_147138","367"
"ホテルラフィナート札幌","https://travel.rakuten.co.jp/HOTEL/167676/167676.html?l-id=hotelList_16_167676","368"
"函館大沼　鶴雅リゾート　エプイ","https://travel.rakuten.co.jp/HOTEL/153498/153498.html?l-id=hotelList_17_153498","369"
"ＡＬＰＨＡＢＥＤ　ＩＮＮ　札幌大通公園","https://travel.rakuten.co.jp/HOTEL/181195/181195.html?l-id=hotelList_18_181195","370"
"ニセコ東急リゾート　ホテルニセコアルペン","https://travel.rakuten.co.jp/HOTEL/68284/68284.html?l-id=hotelList_19_68284","371"
"お宿　欣喜湯（旧：川湯ホテルプラザ）","https://travel.rakuten.co.jp/HOTEL/4672/4672.html?l-id=hotelList_20_4672","372"
"川湯温泉　川湯観光ホテル","https://travel.rakuten.co.jp/HOTEL/5138/5138.html?l-id=hotelList_21_5138","373"
"ホテルメイツ旭川","https://travel.rakuten.co.jp/HOTEL/9464/9464.html?l-id=hotelList_22_9464","374"
"ティアラホテル札幌すすきの","https://travel.rakuten.co.jp/HOTEL/67324/67324.html?l-id=hotelList_23_67324","375"
"虎杖浜温泉ホテル","https://travel.rakuten.co.jp/HOTEL/162792/162792.html?l-id=hotelList_24_162792","376"
"ホテルオホーツクパレス","https://travel.rakuten.co.jp/HOTEL/14610/14610.html?l-id=hotelList_25_14610","377"
"Ｔａｂｉｓｔ　ＴＨＥ　ＧＲＥＥＮ　ＯＴＡＲＵ（小樽グリーンホテル）","https://travel.rakuten.co.jp/HOTEL/8674/8674.html?l-id=hotelList_26_8674","378"
"ホテル　サッポロメッツ","https://travel.rakuten.co.jp/HOTEL/449/449.html?l-id=hotelList_27_449","379"
"ＨＯＴＥＬ　ＮＵＰＫＡ　／　ＮＵＰＫＡ　Ｈａｎａｒｅ（ホテルヌプカ　／　ヌプカハナレ）","https://travel.rakuten.co.jp/HOTEL/151396/151396.html?l-id=hotelList_28_151396","380"
"ＬＣ五稜郭ホテル","https://travel.rakuten.co.jp/HOTEL/183899/183899.html?l-id=hotelList_29_183899","381"
"知床ヴィラ　ホテル　フリーズ","https://travel.rakuten.co.jp/HOTEL/40853/40853.html?l-id=hotelList_30_40853","382"
"温泉民宿　北乃宿","https://travel.rakuten.co.jp/HOTEL/130033/130033.html?l-id=hotelList_31_130033","383"
"旭川旭岳温泉　湯元　湧駒荘","https://travel.rakuten.co.jp/HOTEL/29874/29874.html?l-id=hotelList_32_29874","384"
"きたゆざわ　森のソラニワ","https://travel.rakuten.co.jp/HOTEL/18832/18832.html?l-id=hotelList_ad_L000002704_1_18832","385"
"札幌エクセルホテル東急","https://travel.rakuten.co.jp/HOTEL/502/502.html?l-id=hotelList_ad_L000002704_2_502","386"
"旅館　雪国＜利尻島＞","https://travel.rakuten.co.jp/HOTEL/38430/38430.html?l-id=hotelList_3_38430","387"
"根室グランドホテル","https://travel.rakuten.co.jp/HOTEL/8292/8292.html?l-id=hotelList_4_8292","388"
"ホテルニドム＆クラシックゴルフコース","https://travel.rakuten.co.jp/HOTEL/177130/177130.html?l-id=hotelList_5_177130","389"
"ホテルテトラリゾート十勝川","https://travel.rakuten.co.jp/HOTEL/166019/166019.html?l-id=hotelList_6_166019","390"
"ホテルＢＲＳ函館五稜郭タワー前","https://travel.rakuten.co.jp/HOTEL/182000/182000.html?l-id=hotelList_7_182000","391"
"てしお温泉夕映","https://travel.rakuten.co.jp/HOTEL/166504/166504.html?l-id=hotelList_8_166504","392"
"知床天然温泉ルートイングランティア知床斜里駅前","https://travel.rakuten.co.jp/HOTEL/68130/68130.html?l-id=hotelList_9_68130","393"
"層雲峡温泉　層雲峡観光ホテル","https://travel.rakuten.co.jp/HOTEL/38928/38928.html?l-id=hotelList_10_38928","394"
"ホテル十勝イン","https://travel.rakuten.co.jp/HOTEL/30825/30825.html?l-id=hotelList_11_30825","395"
"シャトレーゼ　ガトーキングダムサッポロ　ホテル＆スパリゾート","https://travel.rakuten.co.jp/HOTEL/17678/17678.html?l-id=hotelList_12_17678","396"
"ホテルルートイン苫小牧駅前","https://travel.rakuten.co.jp/HOTEL/68123/68123.html?l-id=hotelList_13_68123","397"
"照月旅館","https://travel.rakuten.co.jp/HOTEL/137767/137767.html?l-id=hotelList_14_137767","398"
"ピエス恵庭","https://travel.rakuten.co.jp/HOTEL/179654/179654.html?l-id=hotelList_15_179654","399"
"ホテルニューバジェット室蘭","https://travel.rakuten.co.jp/HOTEL/7506/7506.html?l-id=hotelList_16_7506","400"
"ホテルアクシアイン釧路","https://travel.rakuten.co.jp/HOTEL/20361/20361.html?l-id=hotelList_17_20361","401"
"絶景の湯宿　洞爺　湖畔亭","https://travel.rakuten.co.jp/HOTEL/5501/5501.html?l-id=hotelList_18_5501","402"
"ペンション森のふくろう","https://travel.rakuten.co.jp/HOTEL/20053/20053.html?l-id=hotelList_19_20053","403"
"ウトロ温泉　ホテル季風クラブ知床","https://travel.rakuten.co.jp/HOTEL/10711/10711.html?l-id=hotelList_20_10711","404"
"ホテルリブマックスＢＵＤＧＥＴ千歳","https://travel.rakuten.co.jp/HOTEL/147156/147156.html?l-id=hotelList_21_147156","405"
"ホテル礼文＜礼文島＞","https://travel.rakuten.co.jp/HOTEL/52011/52011.html?l-id=hotelList_22_52011","406"
"ＡＬＰＨＡＢＥＤ　ＩＮＮ　小樽駅前","https://travel.rakuten.co.jp/HOTEL/181196/181196.html?l-id=hotelList_23_181196","407"
"湯の川温泉　笑　函館屋","https://travel.rakuten.co.jp/HOTEL/153254/153254.html?l-id=hotelList_24_153254","408"
"岩内温泉　いわない高原ホテル","https://travel.rakuten.co.jp/HOTEL/37438/37438.html?l-id=hotelList_25_37438","409"
"室蘭プリンスホテル","https://travel.rakuten.co.jp/HOTEL/5499/5499.html?l-id=hotelList_26_5499","410"
"竹葉　新葉亭","https://travel.rakuten.co.jp/HOTEL/67479/67479.html?l-id=hotelList_27_67479","411"
"函館　ホテル駅前","https://travel.rakuten.co.jp/HOTEL/27817/27817.html?l-id=hotelList_28_27817","412"
"ビジネスイン　ノルテII北大前","https://travel.rakuten.co.jp/HOTEL/15493/15493.html?l-id=hotelList_29_15493","413"
"網走ロイヤルホテル","https://travel.rakuten.co.jp/HOTEL/8382/8382.html?l-id=hotelList_30_8382","414"
"クレドホテル函館","https://travel.rakuten.co.jp/HOTEL/165716/165716.html?l-id=hotelList_31_165716","415"
"ホテルリブマックスＢＵＤＧＥＴ札幌駅前","https://travel.rakuten.co.jp/HOTEL/149340/149340.html?l-id=hotelList_32_149340","416"
